material,cor_material,codigo_barra,grupo,subgrupo,categoria_produto,path_completo,qtde_estoque
05.05.9125,60F,0000176945,05 - BOTOES,BOTOES METAL CASEAR,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000176945.jpg,62.0
05.05.9126,01F,0000179801,05 - BOTOES,BOTOES METAL CASEAR,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000179801.jpg,100.0
05.05.9129,63,0000177761,05 - BOTOES,BOTOES METAL CASEAR,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000177761.jpg,66.0
05.05.9129,88E,0000177557,05 - BOTOES,BOTOES METAL CASEAR,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000177557.jpg,110.0
05.05.9130,88E,0000180209,05 - BOTOES,BOTOES METAL CASEAR,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000180209.jpg,804.0
05.05.9131,88,0000181025,05 - BOTOES,BOTOES METAL CASEAR,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000181025.jpg,17.0
05.05.9132,63,0000175721,05 - BOTOES,BOTOES METAL CASEAR,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000175721.jpg,26.0
05.05.9132,88,0000174089,05 - BOTOES,BOTOES METAL CASEAR,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000174089.jpg,2.0
05.05.9133,26N,0000173273,05 - BOTOES,BOTOES METAL CASEAR,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000173273.jpg,1887.0
05.05.9133,60N,0000172253,05 - BOTOES,BOTOES METAL CASEAR,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000172253.jpg,1533.0
05.05.9134,26N,0000174293,05 - BOTOES,BOTOES METAL CASEAR,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000174293.jpg,608.0
05.05.9134,60N,0000176944,05 - BOTOES,BOTOES METAL CASEAR,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000176944.jpg,400.0
05.05.9135,191,0000179800,05 - BOTOES,BOTOES METAL CASEAR,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000179800.jpg,528.0
05.05.9135,26,0000179596,05 - BOTOES,BOTOES METAL CASEAR,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000179596.jpg,2306.0
05.05.9135,60,0000180412,05 - BOTOES,BOTOES METAL CASEAR,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000180412.jpg,2272.0
05.05.9092,63A,0000173277,05 - BOTOES,BOTOES METAL CASEAR,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000173277.jpg,56.0
05.05.9093,63A,0000174297,05 - BOTOES,BOTOES METAL CASEAR,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000174297.jpg,177.0
05.05.9093,88EDS,0000179804,05 - BOTOES,BOTOES METAL CASEAR,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000179804.jpg,40.0
05.05.9094,63A,0000179600,05 - BOTOES,BOTOES METAL CASEAR,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000179600.jpg,548.0
05.05.9094,88EDS,0000174704,05 - BOTOES,BOTOES METAL CASEAR,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000174704.jpg,136.0
05.05.9095,60X,0000178988,05 - BOTOES,BOTOES METAL CASEAR,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000178988.jpg,761.0
05.05.9095,83A,0000179396,05 - BOTOES,BOTOES METAL CASEAR,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000179396.jpg,2448.0
05.05.9095,83P,0000177560,05 - BOTOES,BOTOES METAL CASEAR,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000177560.jpg,48.0
05.05.9095,88,0000293415,05 - BOTOES,BOTOES METAL CASEAR,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000293415.jpg,71.0
05.05.9096,01P,0000177356,05 - BOTOES,BOTOES METAL CASEAR,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000177356.jpg,3000.0
05.05.9096,60B,0000180212,05 - BOTOES,BOTOES METAL CASEAR,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000180212.jpg,1854.0
05.05.9097,01P,0000178172,05 - BOTOES,BOTOES METAL CASEAR,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000178172.jpg,1242.0
05.05.9098,88,0000174092,05 - BOTOES,BOTOES METAL CASEAR,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000174092.jpg,6242.0
05.05.9099,60D,0000173888,05 - BOTOES,BOTOES METAL CASEAR,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000173888.jpg,289.0
05.05.9100,26D,0000176540,05 - BOTOES,BOTOES METAL CASEAR,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000176540.jpg,59.0
05.05.9100,26N,0000172256,05 - BOTOES,BOTOES METAL CASEAR,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000172256.jpg,334.0
05.05.9100,60D,0000172460,05 - BOTOES,BOTOES METAL CASEAR,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000172460.jpg,170.0
05.05.9101,26D,0000179192,05 - BOTOES,BOTOES METAL CASEAR,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000179192.jpg,50.0
05.05.9101,26N,0000176947,05 - BOTOES,BOTOES METAL CASEAR,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000176947.jpg,364.0
05.05.9101,60N,0000179599,05 - BOTOES,BOTOES METAL CASEAR,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000179599.jpg,677.0
05.05.9102,29,0000180415,05 - BOTOES,BOTOES METAL CASEAR,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000180415.jpg,1919.0
05.05.9102,88,0000173479,05 - BOTOES,BOTOES METAL CASEAR,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000173479.jpg,6328.0
05.05.9075,01,0000173279,05 - BOTOES,BOTOES METAL CASEAR,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000173279.jpg,1680.0
05.05.9075,60A,0000176543,05 - BOTOES,BOTOES METAL CASEAR,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000176543.jpg,100.0
05.05.9076,29,0000172259,05 - BOTOES,BOTOES METAL CASEAR,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000172259.jpg,8726.0
05.05.9076,88,0000172463,05 - BOTOES,BOTOES METAL CASEAR,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000172463.jpg,200.0
05.05.9077,29,0000174299,05 - BOTOES,BOTOES METAL CASEAR,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000174299.jpg,125.0
05.05.9077,88,0000179195,05 - BOTOES,BOTOES METAL CASEAR,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000179195.jpg,196.0
05.05.9078,29,0000176950,05 - BOTOES,BOTOES METAL CASEAR,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000176950.jpg,256.0
05.05.9078,88,0000179806,05 - BOTOES,BOTOES METAL CASEAR,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000179806.jpg,200.0
05.05.9079,29,0000179602,05 - BOTOES,BOTOES METAL CASEAR,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000179602.jpg,460.0
05.05.9079,83E,0000180418,05 - BOTOES,BOTOES METAL CASEAR,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000180418.jpg,0.0
05.05.9079,88,0000173482,05 - BOTOES,BOTOES METAL CASEAR,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000173482.jpg,33.0
05.05.9079,88E,0000174706,05 - BOTOES,BOTOES METAL CASEAR,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000174706.jpg,3377.0
05.05.9080,29P,0000178990,05 - BOTOES,BOTOES METAL CASEAR,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000178990.jpg,345.0
05.05.9080,60N,0000177766,05 - BOTOES,BOTOES METAL CASEAR,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000177766.jpg,691.0
05.05.9051,29A,0000177769,05 - BOTOES,BOTOES METAL CASEAR,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000177769.jpg,1022.0
05.05.9051,63,0000179401,05 - BOTOES,BOTOES METAL CASEAR,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000179401.jpg,534.0
06.01.0570,29B,0000177285,06 - AVIAMENTOS (OUTROS),PONTEIRAS,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000177285.jpg,0.0
06.01.0570,B-88,0000285515,06 - AVIAMENTOS (OUTROS),PONTEIRAS,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000285515.jpg,334.0
06.01.0577,29,0000172184,06 - AVIAMENTOS (OUTROS),PONTEIRAS,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000172184.jpg,3.0
06.01.0577,60,0000172388,06 - AVIAMENTOS (OUTROS),PONTEIRAS,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000172388.jpg,227.88
06.01.0577,88,0000174224,06 - AVIAMENTOS (OUTROS),PONTEIRAS,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000174224.jpg,1223.0
06.01.0631,631,0000179727,06 - AVIAMENTOS (OUTROS),PONTEIRAS,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000179727.jpg,1.0
06.01.0637,88,0000175239,06 - AVIAMENTOS (OUTROS),PONTEIRAS,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000175239.jpg,0.0
06.01.0625,60X,0000175648,06 - AVIAMENTOS (OUTROS),PONTEIRAS,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000175648.jpg,15.0
06.01.0607,60A,0000180137,06 - AVIAMENTOS (OUTROS),PONTEIRAS,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000180137.jpg,396.0
06.01.0607,60F,0000282656,06 - AVIAMENTOS (OUTROS),PONTEIRAS,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000282656.jpg,324.0
06.01.0607,83A,0000178097,06 - AVIAMENTOS (OUTROS),PONTEIRAS,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000178097.jpg,144.0
06.01.0607,88,0000175649,06 - AVIAMENTOS (OUTROS),PONTEIRAS,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000175649.jpg,344.0
06.01.0685,60A,0000296871,06 - AVIAMENTOS (OUTROS),PONTEIRAS,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000296871.jpg,160.0
06.01.0685,631,0000171359,06 - AVIAMENTOS (OUTROS),PONTEIRAS,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000171359.jpg,471.0
06.01.0685,63A,0000309243,06 - AVIAMENTOS (OUTROS),PONTEIRAS,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000309243.jpg,645.0
06.01.0685,88,0000171563,06 - AVIAMENTOS (OUTROS),PONTEIRAS,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000171563.jpg,4.0
06.01.0685,B-88,0000285617,06 - AVIAMENTOS (OUTROS),PONTEIRAS,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000285617.jpg,10.0
06.01.0566,631E,0000174633,06 - AVIAMENTOS (OUTROS),PONTEIRAS,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000174633.jpg,31.0
06.01.0503,88,0000178106,06 - AVIAMENTOS (OUTROS),PONTEIRAS,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000178106.jpg,77.0
06.01.0504,88,0000175250,06 - AVIAMENTOS (OUTROS),PONTEIRAS,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000175250.jpg,94.0
06.01.0505,60,0000173822,06 - AVIAMENTOS (OUTROS),PONTEIRAS,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000173822.jpg,685.0
06.01.0505,631,0000313873,06 - AVIAMENTOS (OUTROS),PONTEIRAS,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000313873.jpg,0.0
06.01.0505,83,0000173210,06 - AVIAMENTOS (OUTROS),PONTEIRAS,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000173210.jpg,0.2799999999999727
06.01.0513,75,0000177289,06 - AVIAMENTOS (OUTROS),PONTEIRAS,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000177289.jpg,13.0
06.01.0513,83A,0000180961,06 - AVIAMENTOS (OUTROS),PONTEIRAS,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000180961.jpg,1.0
06.01.0469,88,0000178108,06 - AVIAMENTOS (OUTROS),PONTEIRAS,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000178108.jpg,57.0
06.01.0470,88,0000174028,06 - AVIAMENTOS (OUTROS),PONTEIRAS,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000174028.jpg,80.0
06.01.0460,01,0000175255,06 - AVIAMENTOS (OUTROS),PONTEIRAS,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000175255.jpg,150.0
06.01.0460,29B,0000174235,06 - AVIAMENTOS (OUTROS),PONTEIRAS,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000174235.jpg,284.0
06.01.0460,41,0000179742,06 - AVIAMENTOS (OUTROS),PONTEIRAS,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000179742.jpg,6.0
06.01.0460,41C,0000179538,06 - AVIAMENTOS (OUTROS),PONTEIRAS,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000179538.jpg,5.0
06.01.0460,60A,0000177294,06 - AVIAMENTOS (OUTROS),PONTEIRAS,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000177294.jpg,232.0
06.01.0460,60D,0000180150,06 - AVIAMENTOS (OUTROS),PONTEIRAS,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000180150.jpg,29.0
06.01.0460,60F,0000180966,06 - AVIAMENTOS (OUTROS),PONTEIRAS,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000180966.jpg,160.0
06.01.0460,63,0000178110,06 - AVIAMENTOS (OUTROS),PONTEIRAS,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000178110.jpg,380.0
06.01.0460,74,0000175254,06 - AVIAMENTOS (OUTROS),PONTEIRAS,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000175254.jpg,107.0
06.01.0460,75E,0000173214,06 - AVIAMENTOS (OUTROS),PONTEIRAS,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000173214.jpg,561.0
06.01.0460,88,0000176478,06 - AVIAMENTOS (OUTROS),PONTEIRAS,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000176478.jpg,1655.0
06.01.0462,02,0000173417,06 - AVIAMENTOS (OUTROS),PONTEIRAS,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000173417..jpg,4.0
06.01.0462,02,0000173417,06 - AVIAMENTOS (OUTROS),PONTEIRAS,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000173417.jpg,4.0
06.01.0462,29B,0000177701,06 - AVIAMENTOS (OUTROS),PONTEIRAS,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000177701.jpg,55.0
06.01.0462,60F,0000175661,06 - AVIAMENTOS (OUTROS),PONTEIRAS,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000175661.jpg,86.0
06.01.0462,63B,0000173825,06 - AVIAMENTOS (OUTROS),PONTEIRAS,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000173825.jpg,55.0
06.01.0462,88,0000172397,06 - AVIAMENTOS (OUTROS),PONTEIRAS,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000172397.jpg,2.0
06.01.0454,60A,0000179132,06 - AVIAMENTOS (OUTROS),PONTEIRAS,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000179132.jpg,15.0
06.01.014,60,0000173244,06 - AVIAMENTOS (OUTROS),COLCHETE,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000173244.jpg,42.0
06.01.014,88,0000176508,06 - AVIAMENTOS (OUTROS),COLCHETE,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000176508.jpg,351.0
06.01.0449,60A,0000177500,06 - AVIAMENTOS (OUTROS),PONTEIRAS,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000177500.jpg,25.0
06.01.0449,63A,0000180152,06 - AVIAMENTOS (OUTROS),PONTEIRAS,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000180152.jpg,11.0
06.01.0449,88,0000174032,06 - AVIAMENTOS (OUTROS),PONTEIRAS,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000174032.jpg,40.0
06.01.012,60,0000175286,06 - AVIAMENTOS (OUTROS),ILHOS,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000175286.jpg,278.0
06.01.012,60D,0000285382,06 - AVIAMENTOS (OUTROS),ILHOS,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000285382.jpg,201.0
06.01.012,83,0000176510,06 - AVIAMENTOS (OUTROS),ILHOS,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000176510.jpg,4.0
06.01.009,60,0000173249,06 - AVIAMENTOS (OUTROS),ILHOS,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000173249.jpg,580.0
06.01.009,63,0000172229,06 - AVIAMENTOS (OUTROS),ILHOS,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000172229.jpg,484.0
06.01.009,63A,0000172433,06 - AVIAMENTOS (OUTROS),ILHOS,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000172433.jpg,469.0
06.01.009,88,0000179572,06 - AVIAMENTOS (OUTROS),ILHOS,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000179572.jpg,18.0
06.01.009,B-60,0000178960,06 - AVIAMENTOS (OUTROS),ILHOS,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000178960.jpg,33308.0
06.01.009,B-63A,0000177736,06 - AVIAMENTOS (OUTROS),ILHOS,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000177736.jpg,1551.0
06.01.009,B-88,0000179368,06 - AVIAMENTOS (OUTROS),ILHOS,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000179368.jpg,3409.0
06.01.0035,88,0000174070,06 - AVIAMENTOS (OUTROS),COLCHETE,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000174070.jpg,15.0
06.01.0035,B-88,0000279431,06 - AVIAMENTOS (OUTROS),COLCHETE,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000279431.jpg,268.0
06.01.0379,63A,0000178935,06 - AVIAMENTOS (OUTROS),REGULADOR,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000178935.jpg,61.0
06.01.0379,88,0000177303,06 - AVIAMENTOS (OUTROS),REGULADOR,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000177303.jpg,56.0
06.01.0380,60,0000175263,06 - AVIAMENTOS (OUTROS),REGULADOR,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000175263.jpg,20.0
06.01.0380,63A,0000172203,06 - AVIAMENTOS (OUTROS),REGULADOR,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000172203.jpg,70.0
06.01.0380,88,0000179750,06 - AVIAMENTOS (OUTROS),REGULADOR,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000179750.jpg,25.0
06.01.0381,60,0000173426,06 - AVIAMENTOS (OUTROS),REGULADOR,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000173426.jpg,660.0
04.03.1222,48,0000324874,04 - ETIQUETAS,ETIQUETA DE COS EXTERNA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000324874.jpg,54.0
04.03.1223,48P,0000325358,04 - ETIQUETAS,ETIQUETA DE COS EXTERNA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000325358.jpg,1.0
04.03.1218,01B,0000322434,04 - ETIQUETAS,ETIQUETA DE COS EXTERNA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000322434.jpg,0.0
04.03.1211,60F,0000314683,04 - ETIQUETAS,ETIQUETA DE COS EXTERNA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000314683.jpg,184.0
04.03.1208,26F,0000313763,04 - ETIQUETAS,ETIQUETA DE COS EXTERNA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000313763.jpg,10.0
04.03.1180,34PL,0000305887,04 - ETIQUETAS,ETIQUETA DE COS EXTERNA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000305887.jpg,3.0
04.06.9357,A-03,0000182530,04 - ETIQUETAS,ETIQUETA PATCH,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000182530.jpg,786.0
04.06.9357,A-60,0000182734,04 - ETIQUETAS,ETIQUETA PATCH,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000182734.jpg,1173.0
04.06.9342,01,0000192732,04 - ETIQUETAS,ETIQUETA PATCH,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000192732.jpg,441.0
04.06.9342,10,0000192323,04 - ETIQUETAS,ETIQUETA PATCH,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000192323.jpg,149.0
04.06.9342,20,0000185999,04 - ETIQUETAS,ETIQUETA PATCH,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000185999.jpg,149.0
04.06.9342,40,0000185387,04 - ETIQUETAS,ETIQUETA PATCH,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000185387.jpg,146.0
04.06.9342,60,0000186611,04 - ETIQUETAS,ETIQUETA PATCH,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000186611.jpg,34.0
04.06.9343,60B,0000186407,04 - ETIQUETAS,ETIQUETA PATCH,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000186407.jpg,278.0
04.06.9344,60B,0000184163,04 - ETIQUETAS,ETIQUETA PATCH,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000184163.jpg,131.0
04.06.9376,60B,0000181509,04 - ETIQUETAS,ETIQUETA PATCH,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000181509.jpg,848.0
04.06.9377,60B,0000181305,04 - ETIQUETAS,ETIQUETA PATCH,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000181305.jpg,792.0
04.06.9422,26,0000184158,04 - ETIQUETAS,ETIQUETA PATCH,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000184158.jpg,2.0
04.06.9291,60,0000183962,04 - ETIQUETAS,ETIQUETA PATCH,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000183962.jpg,1254.0
04.05.2159,60B,0000291237,04 - ETIQUETAS,ETIQUETA DE TAMANHO,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000291237.jpg,3164.0
04.05.2363,48P,0000328624,04 - ETIQUETAS,ETIQUETA DE TAMANHO,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000328624.jpg,2.0
04.05.2364,48P,0000328625,04 - ETIQUETAS,ETIQUETA DE TAMANHO,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000328625.jpg,12.0
04.05.2365,48P,0000328626,04 - ETIQUETAS,ETIQUETA DE TAMANHO,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000328626.jpg,11.0
04.05.2368,48P,0000328629,04 - ETIQUETAS,ETIQUETA DE TAMANHO,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000328629.jpg,0.0
04.06.9459,40,0000181913,04 - ETIQUETAS,ETIQUETA PATCH,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000181913.jpg,20.0
04.06.9461,40,0000181709,04 - ETIQUETAS,ETIQUETA PATCH,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000181709.jpg,2.0
04.06.9450,PT,0000183545,04 - ETIQUETAS,ETIQUETA PATCH,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000183545.jpg,32.0
04.06.9473,01,0000183748,04 - ETIQUETAS,ETIQUETA PATCH,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000183748.jpg,586.0
04.06.9466,60,0000185992,04 - ETIQUETAS,ETIQUETA PATCH,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000185992.jpg,587.0
04.06.9467,60,0000186604,04 - ETIQUETAS,ETIQUETA PATCH,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000186604.jpg,603.0
04.06.9557,87,0000280476,04 - ETIQUETAS,ETIQUETA PATCH,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000280476.jpg,2.0
04.06.9550,631,0000280329,04 - ETIQUETAS,ETIQUETA PATCH,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000280329.jpg,2.0
04.06.9646,60C,0000314765,04 - ETIQUETAS,ETIQUETA PATCH,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000314765.jpg,649.0
04.06.9643,60,0000308077,04 - ETIQUETAS,ETIQUETA PATCH,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000308077.jpg,530.0
04.06.9643,60V,0000308078,04 - ETIQUETAS,ETIQUETA PATCH,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000308078.jpg,272.0
04.06.9644,01,0000308083,04 - ETIQUETAS,ETIQUETA PATCH,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000308083.jpg,691.0
04.06.9633,60,0000304350,04 - ETIQUETAS,ETIQUETA PATCH,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000304350.jpg,173.0
04.06.9633,60,0000304350,04 - ETIQUETAS,ETIQUETA PATCH,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\tratada\0000304350.jpg,173.0
04.06.9623,40A,0000297320,04 - ETIQUETAS,ETIQUETA PATCH,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000297320.jpg,1256.0
04.06.9623,60V,0000297319,04 - ETIQUETAS,ETIQUETA PATCH,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000297319.jpg,826.0
04.06.9624,60B,0000297321,04 - ETIQUETAS,ETIQUETA PATCH,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000297321.jpg,934.0
04.06.9625,97,0000297590,04 - ETIQUETAS,ETIQUETA PATCH,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000297590.jpg,1481.0
04.06.9578,60B,0000284097,04 - ETIQUETAS,ETIQUETA PATCH,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000284097.jpg,1110.0
04.06.9579,60B,0000284098,04 - ETIQUETAS,ETIQUETA PATCH,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000284098.jpg,890.0
